PU_Borough,PU_Zone,pickup_hour,trip_count,avg_fare,avg_distance,avg_duration_min
Manhattan,Lincoln Square West,15,13050,13.83,1.99,13.45
Manhattan,West Chelsea/Hudson Yards,11,12967,17.59,2.27,17.37
Manhattan,Upper West Side North,20,12945,12.93,2.07,10.87
Manhattan,West Village,2,12910,14.79,2.53,12.06
Manhattan,East Chelsea,8,12856,15.79,2.24,15.17
Manhattan,Lower East Side,2,12854,15.65,2.65,12.63
Manhattan,Lincoln Square West,17,12842,13.04,1.82,12.54
Manhattan,UN/Turtle Bay South,17,12798,17.29,2.39,17.34
Manhattan,TriBeCa/Civic Center,21,12797,17.92,3.05,15.58
Manhattan,East Village,3,12770,14.52,2.56,11.1
Manhattan,Greenwich Village North,14,12731,15.0,1.87,15.48
Manhattan,Lower East Side,22,12728,17.14,2.72,15.38
Manhattan,Central Park,10,12673,14.04,1.92,12.96
Manhattan,Murray Hill,23,12670,14.68,2.37,12.29
Manhattan,Greenwich Village South,18,12613,14.61,1.88,14.64
Manhattan,Lincoln Square West,14,12604,14.1,2.06,13.58
Manhattan,East Village,16,12599,15.95,2.21,15.89
Manhattan,Garment District,13,12598,19.05,2.55,19.15
Manhattan,Sutton Place/Turtle Bay North,22,12592,13.77,2.18,11.92
Manhattan,Midtown South,9,12567,15.11,2.08,13.79
Manhattan,Lincoln Square West,18,12500,12.92,1.85,12.03
Manhattan,Lincoln Square West,16,12469,13.54,1.95,13.15
Manhattan,East Village,15,12459,15.92,2.22,15.9
Manhattan,Kips Bay,17,12452,16.33,2.44,17.4
Manhattan,Midtown North,8,12416,17.17,2.73,14.17
Manhattan,Kips Bay,16,12409,17.42,2.75,19.86
Manhattan,TriBeCa/Civic Center,15,12380,21.42,3.6,23.13
Manhattan,Union Sq,0,12314,14.18,2.3,12.22
Manhattan,Yorkville West,7,12264,14.07,2.49,10.97
Manhattan,Lincoln Square West,12,12258,13.96,2.06,13.17
Manhattan,Garment District,12,12199,19.07,2.51,19.17
Manhattan,Upper West Side South,7,12192,15.57,2.73,12.7
Manhattan,Flatiron,11,12088,14.98,1.87,15.06
Manhattan,Lincoln Square West,13,12064,14.19,2.12,13.55
Manhattan,Kips Bay,18,12006,15.13,2.26,14.91
Manhattan,Greenwich Village South,2,12001,14.15,2.34,11.63
Queens,LaGuardia Airport,8,11983,49.56,10.21,41.52
Manhattan,West Village,13,11977,15.22,1.95,15.28
Manhattan,Central Park,20,11965,13.9,2.07,12.51
Manhattan,Upper West Side North,7,11960,15.78,2.77,13.13
Manhattan,Garment District,22,11943,16.74,2.44,15.43
Manhattan,Greenwich Village North,13,11923,15.03,1.88,15.29
Manhattan,Kips Bay,15,11882,17.89,13.3,20.32
Queens,JFK Airport,5,11863,48.73,12.1,24.63
Manhattan,Lincoln Square East,7,11849,14.03,2.34,11.47
Manhattan,TriBeCa/Civic Center,14,11834,20.69,3.4,20.51
Manhattan,East Village,14,11829,16.04,2.26,15.94
Manhattan,Lincoln Square West,10,11585,13.89,2.02,13.14
Manhattan,Greenwich Village North,12,11574,15.03,1.85,15.29
Manhattan,Garment District,11,11573,18.66,2.46,18.28
Manhattan,Flatiron,23,11533,14.66,2.27,13.3
Manhattan,Lincoln Square West,11,11454,13.93,2.01,13.15
Manhattan,Kips Bay,19,11438,14.19,2.2,13.31
Manhattan,East Village,13,11399,15.98,2.29,15.6
Manhattan,Clinton East,7,11377,14.12,2.23,11.88
Manhattan,Greenwich Village North,23,11249,14.91,2.33,13.51
Manhattan,Murray Hill,7,11225,14.02,2.21,11.24
Manhattan,Little Italy/NoLiTa,18,11202,16.74,2.29,16.85
Manhattan,Midtown Center,7,11190,17.45,2.99,13.01
Manhattan,Flatiron,10,11175,13.83,2.04,13.41
Manhattan,Gramercy,8,11174,13.96,2.08,12.35
Manhattan,UN/Turtle Bay South,12,11145,18.18,2.65,16.97
Manhattan,Upper West Side North,21,11133,13.13,2.12,10.81
Manhattan,Lincoln Square West,9,11131,14.05,2.07,13.09
Manhattan,TriBeCa/Civic Center,22,11130,17.83,3.0,15.58
Manhattan,UN/Turtle Bay South,19,11111,14.25,2.12,13.06
Manhattan,UN/Turtle Bay South,16,11104,18.66,2.77,18.68
Manhattan,West Village,12,10981,14.96,1.86,15.19
Manhattan,TriBeCa/Civic Center,13,10970,20.4,3.38,19.75
Manhattan,Little Italy/NoLiTa,19,10897,16.11,2.3,15.7
Manhattan,UN/Turtle Bay South,14,10876,20.29,3.09,19.21
Manhattan,Midtown Center,0,10859,15.14,2.59,12.59
Manhattan,Flatiron,9,10791,13.24,1.82,12.31
Manhattan,Little Italy/NoLiTa,20,10743,16.35,2.43,15.6
Manhattan,UN/Turtle Bay South,13,10679,19.31,2.87,17.99
Manhattan,UN/Turtle Bay South,15,10643,19.08,2.84,18.79
Manhattan,Little Italy/NoLiTa,21,10570,16.45,2.52,15.41
Manhattan,Garment District,10,10559,17.78,2.35,17.23
Manhattan,Gramercy,0,10536,13.63,2.21,11.48
Manhattan,TriBeCa/Civic Center,12,10533,20.14,3.29,19.55
Manhattan,Greenwich Village South,17,10532,15.01,1.9,15.31
Manhattan,Lower East Side,21,10508,16.97,2.69,15.33
Manhattan,Little Italy/NoLiTa,17,10488,17.89,2.38,18.43
Manhattan,East Village,12,10460,15.58,2.22,15.02
Manhattan,East Chelsea,0,10380,16.57,2.78,14.17
Manhattan,Central Park,9,10372,14.08,2.02,12.72
Manhattan,UN/Turtle Bay South,11,10364,17.73,2.63,16.52
Manhattan,Kips Bay,14,10362,17.77,2.76,19.49
Manhattan,Midtown South,0,10350,14.91,2.46,12.49
Manhattan,Lincoln Square West,8,10315,14.39,2.2,13.2
Manhattan,Little Italy/NoLiTa,16,10273,18.68,2.51,19.43
Manhattan,Greenwich Village North,11,10233,14.71,1.79,14.97
Manhattan,Union Sq,8,10156,12.77,1.77,11.51
Manhattan,UN/Turtle Bay South,10,10148,16.93,2.46,15.69
Manhattan,West Chelsea/Hudson Yards,22,10059,16.77,2.6,15.1
Manhattan,Clinton East,1,10052,15.19,2.72,11.53
Manhattan,Yorkville East,19,10001,13.43,2.14,11.83
Manhattan,Kips Bay,13,9862,17.28,2.65,18.13
Manhattan,Little Italy/NoLiTa,15,9850,18.9,2.56,19.54
Manhattan,TriBeCa/Civic Center,11,9754,20.17,3.18,19.61
Manhattan,SoHo,18,9749,16.31,2.2,16.29
Manhattan,Little Italy/NoLiTa,22,9718,15.91,2.45,14.66
Manhattan,West Village,11,9714,14.7,1.83,14.73
Manhattan,Lenox Hill East,21,9695,14.13,2.39,11.74
Manhattan,Sutton Place/Turtle Bay North,7,9695,13.56,2.06,11.74
Manhattan,Kips Bay,12,9680,17.46,2.77,18.23
Manhattan,Garment District,9,9657,16.37,2.16,15.44
Manhattan,UN/Turtle Bay South,20,9642,14.16,2.25,12.39
Manhattan,Upper West Side South,23,9630,14.12,2.38,11.71
Manhattan,Central Park,21,9612,13.71,2.09,12.06
Manhattan,Meatpacking/West Village West,21,9568,16.36,2.47,15.48
Manhattan,West Chelsea/Hudson Yards,10,9561,17.29,2.22,17.2
Manhattan,Times Sq/Theatre District,7,9550,24.72,4.8,17.37
Manhattan,Greenwich Village South,16,9525,15.75,2.01,16.17
Manhattan,SoHo,17,9475,17.63,2.29,18.25
Manhattan,Garment District,7,9473,13.7,1.98,11.85
Manhattan,East Harlem South,15,9439,17.77,2.93,20.5
Manhattan,Garment District,6,9425,11.99,1.87,9.49
Manhattan,Kips Bay,11,9349,17.31,2.73,17.86
Manhattan,West Village,10,9337,13.81,1.77,13.44
Manhattan,Midtown South,8,9324,14.7,2.17,12.31
Manhattan,Lower East Side,3,9310,15.73,2.75,12.15
Manhattan,Manhattan Valley,14,9299,14.26,2.14,13.24
Manhattan,SoHo,15,9251,18.52,2.44,19.15
Manhattan,Manhattan Valley,13,9198,14.28,2.18,12.91
Manhattan,West Village,9,9184,13.82,1.85,13.09
Manhattan,East Village,11,9178,15.54,2.23,14.97
Manhattan,SoHo,16,9152,18.3,2.38,19.07
Manhattan,Greenwich Village South,15,9148,16.19,2.09,16.66
Manhattan,Kips Bay,20,9135,14.32,2.32,12.83
Manhattan,Greenwich Village North,10,9127,14.22,1.81,14.05
Manhattan,Upper East Side South,0,9044,13.24,2.21,10.53
Manhattan,Manhattan Valley,17,9012,13.29,1.98,12.26
Manhattan,Manhattan Valley,12,9008,14.33,2.18,13.07
Manhattan,Meatpacking/West Village West,20,9000,16.18,2.4,15.4
Manhattan,Lower East Side,20,8970,16.57,2.59,15.03
Manhattan,Yorkville West,23,8963,13.48,2.35,10.62
Manhattan,SoHo,19,8962,15.39,2.15,14.96
Manhattan,Lenox Hill West,23,8950,13.13,2.19,10.79
Manhattan,Lincoln Square West,19,8946,13.03,1.98,11.54
Manhattan,Flatiron,0,8919,14.45,2.31,12.51
Manhattan,Little Italy/NoLiTa,23,8906,15.33,2.41,13.7
Manhattan,Garment District,23,8896,16.05,2.45,14.27
Manhattan,Clinton East,6,8861,13.58,2.32,10.15
Manhattan,Midtown East,6,8848,14.59,2.69,10.15
Manhattan,Manhattan Valley,18,8840,13.3,2.02,11.89
Manhattan,Upper East Side North,6,8827,14.68,2.92,9.89
Manhattan,Greenwich Village North,9,8801,13.81,1.82,13.26
Manhattan,Garment District,8,8796,15.07,2.07,13.51
Manhattan,Battery Park City,17,8787,22.07,4.02,19.18
Manhattan,East Village,10,8734,14.61,2.15,13.58
Manhattan,Manhattan Valley,16,8688,13.45,2.01,12.57
Manhattan,Little Italy/NoLiTa,14,8669,18.65,2.59,19.19
Manhattan,Meatpacking/West Village West,22,8638,16.57,2.5,15.3
Manhattan,TriBeCa/Civic Center,10,8533,19.18,3.0,18.26
Manhattan,TriBeCa/Civic Center,23,8525,17.39,3.0,15.07
Manhattan,Manhattan Valley,15,8505,13.89,2.06,13.1
Manhattan,East Village,9,8498,14.58,2.24,13.17
Manhattan,Gramercy,7,8487,13.58,2.28,11.01
Manhattan,UN/Turtle Bay South,9,8480,16.35,2.42,14.59
Manhattan,Sutton Place/Turtle Bay North,23,8469,13.96,2.32,11.63
Manhattan,Little Italy/NoLiTa,0,8462,14.49,2.31,12.62
Manhattan,East Harlem South,14,8451,17.78,2.97,19.39
Manhattan,Meatpacking/West Village West,18,8415,16.14,2.21,16.18
Manhattan,Manhattan Valley,10,8408,14.95,2.36,13.46
Manhattan,Meatpacking/West Village West,19,8392,15.69,2.2,15.25
Manhattan,East Harlem South,16,8349,17.13,2.88,19.64
Manhattan,East Harlem South,17,8326,16.11,2.63,17.62
Manhattan,Lincoln Square East,0,8322,14.95,2.58,12.28
Manhattan,SoHo,14,8318,18.53,2.53,18.9
Manhattan,Kips Bay,10,8246,16.16,2.48,16.31
Manhattan,Manhattan Valley,11,8215,14.51,2.19,13.3
Manhattan,Little Italy/NoLiTa,1,8152,13.95,2.24,11.97
Manhattan,Meatpacking/West Village West,17,8150,17.01,2.36,17.16
Manhattan,Midtown North,0,8104,14.83,2.49,12.34
Manhattan,Greenwich Village South,14,8089,16.01,2.08,16.32
Manhattan,Battery Park City,18,8086,20.48,3.77,17.1
Manhattan,West Village,3,8005,15.2,2.71,11.83
Manhattan,Murray Hill,0,7992,14.73,2.51,11.71
Manhattan,Flatiron,8,7982,13.05,1.93,11.81
Manhattan,Kips Bay,21,7975,14.18,2.3,12.28
Manhattan,Meatpacking/West Village West,23,7953,15.65,2.42,14.37
Manhattan,Midtown East,0,7950,14.34,2.44,11.69
Manhattan,UN/Turtle Bay South,21,7909,14.1,2.29,11.98
Manhattan,Greenwich Village North,0,7900,14.14,2.22,12.37
Manhattan,Manhattan Valley,9,7857,15.18,2.45,13.64
Manhattan,SoHo,20,7848,15.59,2.29,14.82
Manhattan,Central Park,8,7842,14.33,2.14,12.84
Manhattan,Midtown North,7,7647,18.44,3.24,13.88
Manhattan,East Harlem South,11,7643,18.06,3.11,19.42
Manhattan,East Harlem South,12,7621,17.74,3.05,18.94
Manhattan,Little Italy/NoLiTa,13,7621,18.89,2.68,18.98
Manhattan,Upper West Side North,22,7618,13.85,2.31,11.44
Manhattan,East Harlem South,13,7578,17.74,3.1,18.92
Manhattan,Battery Park City,16,7557,24.2,4.42,21.05
Manhattan,Lower East Side,19,7551,16.03,2.43,14.87
Manhattan,SoHo,21,7543,15.59,2.36,14.58
Manhattan,Meatpacking/West Village West,16,7519,17.88,2.57,18.15
Manhattan,TriBeCa/Civic Center,9,7456,18.02,2.78,16.96
Manhattan,Meatpacking/West Village West,0,7407,14.74,2.31,13.26
Manhattan,Greenwich Village South,13,7331,15.93,2.08,16.06
Manhattan,Meatpacking/West Village West,15,7323,18.37,2.72,18.51
Manhattan,Manhattan Valley,8,7286,16.16,2.56,14.99
Manhattan,Penn Station/Madison Sq West,5,7266,12.58,2.21,8.96
Manhattan,UN/Turtle Bay South,8,7257,15.74,2.49,13.35
Manhattan,Little Italy/NoLiTa,2,7214,13.71,2.24,11.21
Manhattan,West Village,8,7192,13.87,2.03,12.75
Manhattan,West Chelsea/Hudson Yards,9,7102,16.51,2.14,16.34
Manhattan,Kips Bay,22,7064,13.95,2.29,11.98
Manhattan,SoHo,22,7022,15.35,2.34,14.14
Manhattan,Kips Bay,9,7003,15.15,2.3,14.64
Manhattan,Lincoln Square West,7,6978,14.5,2.42,12.39
Manhattan,Union Sq,1,6971,13.94,2.31,11.64
Manhattan,Meatpacking/West Village West,14,6971,18.53,2.77,18.1
Manhattan,Clinton East,2,6970,15.24,2.79,10.97
Manhattan,Upper East Side North,23,6964,13.14,2.19,10.4
Manhattan,SoHo,13,6948,17.92,2.44,17.96
Manhattan,Battery Park City,19,6912,20.17,3.85,15.68
Manhattan,Times Sq/Theatre District,1,6904,15.62,2.77,12.17
Manhattan,East Harlem South,10,6860,17.14,3.01,17.66
Manhattan,Midtown South,1,6828,14.79,2.56,11.92
Manhattan,Gramercy,1,6805,13.32,2.2,10.85
Manhattan,Central Park,22,6771,14.1,2.15,12.35
Manhattan,East Chelsea,7,6755,15.67,2.55,14.11
Manhattan,Lower East Side,18,6714,16.72,2.49,15.97
Queens,LaGuardia Airport,1,6659,40.35,9.43,19.52
Manhattan,Meatpacking/West Village West,1,6637,14.65,2.39,12.88
Manhattan,East Harlem South,18,6588,15.17,2.5,14.97
Manhattan,Financial District North,18,6560,21.46,3.91,19.47
Manhattan,Yorkville East,20,6550,13.24,2.18,10.83
Manhattan,Greenwich Village South,3,6518,14.17,2.44,11.11
Manhattan,Lenox Hill East,22,6516,14.85,2.65,12.39
Manhattan,Greenwich Village North,8,6502,13.92,1.99,12.93
Manhattan,Battery Park City,15,6433,25.55,4.78,22.3
Manhattan,Financial District North,17,6388,23.98,4.53,24.09
Manhattan,Battery Park City,14,6359,25.92,4.93,21.99
Manhattan,Yorkville West,0,6352,13.11,2.31,10.07
Manhattan,TriBeCa/Civic Center,0,6348,16.67,2.88,13.98
Manhattan,TriBeCa/Civic Center,8,6342,17.03,2.73,15.35
Manhattan,West Chelsea/Hudson Yards,23,6341,16.29,2.58,14.5
Manhattan,Manhattan Valley,19,6295,12.92,2.01,11.12
Manhattan,World Trade Center,15,6285,25.76,4.44,24.8
Manhattan,Penn Station/Madison Sq West,1,6283,16.9,3.0,13.02
Manhattan,East Village,4,6282,15.55,2.89,11.32
Manhattan,Yorkville East,6,6269,15.01,2.98,9.97
Manhattan,World Trade Center,16,6252,25.79,4.5,26.01
Manhattan,Flatiron,1,6252,14.05,2.37,11.7
Manhattan,East Harlem South,9,6249,16.83,2.92,16.98
Manhattan,Lincoln Square West,20,6233,13.38,2.17,11.57
Manhattan,East Village,8,6229,14.84,2.39,13.36
Manhattan,World Trade Center,17,6221,24.05,4.21,23.74
Manhattan,Kips Bay,8,6212,14.43,2.26,13.28
Manhattan,SoHo,23,6177,15.22,2.4,13.7
Manhattan,Kips Bay,23,6176,13.97,2.4,11.91
Manhattan,World Trade Center,14,6144,25.97,4.53,24.66
Manhattan,Yorkville West,6,6127,14.46,2.83,9.99
Manhattan,Greenwich Village South,12,6070,15.31,1.97,15.36
Manhattan,Morningside Heights,17,6040,16.38,2.63,16.13
Manhattan,Battery Park City,13,6036,25.07,4.73,20.79
Manhattan,East Chelsea,1,6029,15.38,2.62,12.59
Manhattan,Meatpacking/West Village West,13,6020,18.38,2.82,17.73
Manhattan,UN/Turtle Bay South,22,5959,14.08,2.34,11.66
Manhattan,Greenwich Village North,1,5952,13.65,2.18,11.6
Manhattan,Financial District North,19,5942,20.49,3.79,17.42
Manhattan,Little Italy/NoLiTa,12,5890,17.94,2.52,17.84
Queens,LaGuardia Airport,7,5876,47.55,10.32,37.1
Manhattan,Lincoln Square West,21,5852,14.13,2.31,12.08
Manhattan,SoHo,12,5837,17.69,2.37,17.66
Queens,JFK Airport,2,5833,53.02,13.18,23.39
Manhattan,World Trade Center,18,5826,21.59,3.73,20.2
Manhattan,East Harlem South,8,5803,16.92,2.94,17.1
Manhattan,West Chelsea/Hudson Yards,8,5769,15.81,2.19,15.38
Manhattan,Midtown Center,6,5754,21.1,4.09,12.82
Manhattan,Garment District,0,5739,15.97,2.59,13.13
Manhattan,Garment District,5,5703,12.08,2.03,8.37
Manhattan,Financial District North,21,5702,21.45,4.07,17.19
Manhattan,Morningside Heights,16,5666,17.05,2.79,17.3
Manhattan,Lenox Hill West,0,5654,12.99,2.23,10.12
Manhattan,Financial District North,20,5550,20.87,3.96,16.99
Manhattan,World Trade Center,13,5538,25.24,4.44,23.02
Manhattan,Clinton East,5,5525,15.54,2.88,9.95
Manhattan,Sutton Place/Turtle Bay North,0,5513,13.51,2.31,10.81
Manhattan,Morningside Heights,15,5479,17.05,2.77,17.54
Manhattan,Union Sq,7,5479,13.48,2.2,11.15
Manhattan,Lower East Side,17,5472,18.16,2.73,17.79
Manhattan,Meatpacking/West Village West,12,5447,18.47,2.76,17.68
Manhattan,Lenox Hill West,6,5433,14.09,2.65,10.11
Manhattan,Upper East Side South,6,5424,13.81,2.57,9.47
Manhattan,Clinton East,3,5415,16.78,3.21,11.13
Manhattan,Battery Park City,12,5415,24.14,4.53,19.75
Manhattan,Times Sq/Theatre District,6,5368,30.51,6.37,18.28
Manhattan,Little Italy/NoLiTa,3,5355,13.81,2.35,10.93
Manhattan,Morningside Heights,18,5337,15.78,2.57,14.79
Manhattan,Clinton West,9,5319,18.35,3.02,16.37
Manhattan,Clinton West,17,5316,14.97,2.13,14.63
Manhattan,Midtown South,7,5313,14.27,2.36,10.95
Manhattan,Battery Park City,20,5298,21.55,4.23,16.12
Manhattan,Kips Bay,7,5296,14.19,2.5,12.27
Manhattan,Hudson Sq,18,5296,16.02,2.33,15.49
Manhattan,Murray Hill,6,5288,15.24,2.73,10.56
Manhattan,Manhattan Valley,7,5267,16.45,2.87,14.53
Manhattan,SoHo,0,5233,14.37,2.29,12.54
Manhattan,Financial District North,16,5199,25.82,4.99,27.23
Manhattan,Lincoln Square West,22,5163,15.14,2.55,12.73
Manhattan,West Chelsea/Hudson Yards,3,5107,13.98,2.48,10.58
Manhattan,World Trade Center,12,5082,24.51,4.28,21.96
Manhattan,Lower East Side,15,5081,20.47,3.21,19.89
Manhattan,Financial District North,22,5025,22.45,4.2,18.26
Manhattan,East Harlem South,7,5025,16.61,3.13,15.78
Manhattan,UN/Turtle Bay South,7,5018,16.22,2.87,12.38
Manhattan,World Trade Center,19,5005,20.53,3.65,17.6
Manhattan,Lower East Side,16,4998,19.39,2.94,19.22
Manhattan,Hudson Sq,17,4994,17.21,2.61,17.87
Manhattan,Hudson Sq,19,4983,15.26,2.22,14.21
Manhattan,Clinton West,12,4949,15.21,2.3,14.25
Manhattan,Clinton West,14,4940,15.69,2.48,14.94
Manhattan,Upper West Side South,0,4936,14.08,2.44,11.19
Manhattan,Clinton West,18,4926,14.59,2.11,13.92
Manhattan,Clinton West,16,4887,15.56,2.32,15.69
Manhattan,Morningside Heights,14,4885,17.72,2.9,17.24
Manhattan,Lower East Side,14,4883,20.29,3.27,19.41
Manhattan,Battery Park City,11,4882,23.68,4.33,19.56
Manhattan,Kips Bay,0,4882,14.24,2.5,11.41
Manhattan,Morningside Heights,13,4841,17.98,3.03,17.15
Manhattan,Clinton West,10,4828,16.56,2.63,15.05
Manhattan,Central Park,7,4819,14.27,2.38,11.48
Manhattan,East Harlem South,19,4813,15.21,2.63,13.87
Manhattan,Lower East Side,4,4801,17.24,3.17,12.34
Manhattan,Clinton East,4,4796,19.46,3.85,11.96
Manhattan,Upper West Side South,6,4795,18.12,3.7,12.74
Manhattan,Clinton West,13,4777,15.77,2.54,14.92
Manhattan,Upper West Side North,6,4744,17.5,3.54,13.29
Manhattan,Hudson Sq,20,4740,15.97,2.43,14.8
Manhattan,Clinton West,11,4720,16.37,2.59,15.2
Manhattan,Clinton West,15,4715,15.73,2.44,15.32
Manhattan,Morningside Heights,12,4703,17.69,3.05,16.84
Manhattan,Greenwich Village South,11,4683,14.97,1.95,14.81
Manhattan,Hudson Sq,21,4679,16.31,2.56,14.79
Manhattan,Manhattan Valley,20,4660,13.47,2.18,11.48
Manhattan,TriBeCa/Civic Center,1,4629,15.96,2.76,13.04
Manhattan,West Village,7,4620,14.22,2.39,12.23
Manhattan,Meatpacking/West Village West,2,4601,14.39,2.41,12.0
Manhattan,Yorkville East,21,4584,13.69,2.32,10.87
Manhattan,West Chelsea/Hudson Yards,0,4579,15.93,2.62,13.64
Manhattan,Financial District North,15,4534,25.89,4.85,26.14
Manhattan,Flatiron,7,4516,13.91,2.4,11.64
Manhattan,West Chelsea/Hudson Yards,1,4516,15.07,2.59,12.42
Manhattan,Clinton West,19,4511,13.98,2.1,12.6
Manhattan,Lenox Hill East,23,4511,15.89,2.98,12.63
Manhattan,West Chelsea/Hudson Yards,2,4477,14.34,2.5,11.18
Manhattan,Murray Hill,1,4433,14.37,2.48,10.82
Manhattan,East Village,7,4429,15.07,2.65,12.37
Manhattan,Battery Park City,8,4399,21.34,3.94,17.69
Manhattan,Little Italy/NoLiTa,11,4385,17.35,2.45,16.92
Manhattan,Meatpacking/West Village West,11,4380,18.64,2.8,17.56
Manhattan,Clinton West,8,4378,18.37,3.17,15.2
Manhattan,SoHo,11,4366,17.45,2.33,17.44
Manhattan,Midtown Center,1,4361,15.54,2.8,11.96
Manhattan,Hudson Sq,16,4329,18.82,2.92,20.42
Manhattan,World Trade Center,11,4259,24.01,4.08,21.37
Manhattan,Financial District North,23,4255,21.37,4.0,17.39
Manhattan,Yorkville West,1,4255,12.82,2.31,9.73
Manhattan,Greenwich Village North,2,4253,13.25,2.18,10.66
Manhattan,Upper East Side South,1,4243,12.87,2.21,9.89
Manhattan,Battery Park City,10,4243,22.81,4.2,18.68
Manhattan,Hudson Sq,13,4240,18.29,2.75,17.93
Manhattan,Battery Park City,9,4217,22.01,3.98,18.4
Manhattan,Hudson Sq,15,4211,18.49,2.79,18.62
Manhattan,Lenox Hill East,6,4202,15.02,2.88,10.47
Manhattan,Hudson Sq,14,4186,18.53,2.8,18.1
Manhattan,Hudson Sq,22,4186,16.79,2.69,15.14
Manhattan,Upper West Side North,23,4183,13.78,2.37,10.8
Manhattan,Lower East Side,13,4178,19.96,3.18,18.31
Manhattan,Gramercy,6,4177,14.78,2.81,10.36
Manhattan,East Chelsea,2,4171,15.2,2.72,11.88
Manhattan,Gramercy,2,4164,13.41,2.31,10.08
Manhattan,SoHo,1,4161,14.31,2.33,12.17
Manhattan,Flatiron,2,4152,13.7,2.38,10.8
Manhattan,Morningside Heights,11,4131,17.2,2.8,16.56
Manhattan,Morningside Heights,19,4116,15.53,2.64,13.92
Manhattan,Financial District North,14,4064,25.81,4.94,23.83
Manhattan,Hudson Sq,12,3992,17.95,2.6,17.66
Manhattan,Clinton West,21,3985,15.02,2.53,13.09
Manhattan,Greenwich Village South,10,3965,14.26,1.91,13.75
Manhattan,Financial District South,17,3957,25.98,5.08,26.67
Manhattan,TriBeCa/Civic Center,7,3946,17.81,3.16,15.33
Manhattan,Midtown South,2,3943,15.08,2.66,11.31
Manhattan,World Trade Center,20,3934,21.15,3.92,17.86
Manhattan,Union Sq,2,3911,14.41,2.51,11.27
Manhattan,Midtown East,1,3900,14.01,2.43,10.81
Manhattan,Financial District South,16,3895,27.74,5.36,29.54
Manhattan,Meatpacking/West Village West,10,3803,17.41,2.58,16.2
Manhattan,Lincoln Square East,6,3777,16.96,3.33,11.76
Manhattan,Lower East Side,12,3760,18.84,3.01,17.22
Manhattan,Morningside Heights,10,3740,17.1,2.88,16.23
Manhattan,UN/Turtle Bay South,23,3735,14.3,2.44,11.32
Manhattan,Financial District North,13,3725,25.01,4.74,22.03
Manhattan,Manhattan Valley,21,3717,14.46,2.41,12.06
Manhattan,Garment District,1,3702,15.49,2.67,12.05
Manhattan,Financial District South,18,3700,23.59,4.52,21.37
Manhattan,Morningside Heights,9,3693,16.91,2.9,15.68
Manhattan,Times Sq/Theatre District,2,3686,17.59,3.28,12.32
Manhattan,Morningside Heights,20,3680,15.93,53.57,14.09
Manhattan,Midtown North,1,3611,14.37,2.49,11.38
Manhattan,Hudson Sq,11,3604,17.89,2.57,17.54
Manhattan,Clinton West,20,3603,14.7,2.42,12.75
Manhattan,Alphabet City,1,3600,15.55,2.59,13.42
Manhattan,Sutton Place/Turtle Bay North,6,3552,14.22,2.62,9.9
Manhattan,TriBeCa/Civic Center,2,3498,15.1,2.66,11.74
Manhattan,Battery Park City,21,3497,21.73,4.29,16.31
Manhattan,Clinton West,22,3494,16.19,2.78,13.95
Manhattan,Greenwich Village North,7,3474,14.57,2.42,12.42
Manhattan,Financial District North,0,3472,20.43,3.87,15.71
Manhattan,Morningside Heights,8,3446,16.66,2.78,15.61
Manhattan,Meatpacking/West Village West,9,3443,17.09,2.68,15.36
Manhattan,World Trade Center,21,3428,21.46,3.98,17.91
Manhattan,Lenox Hill West,1,3423,12.86,2.29,9.55
